번호,면적,시도명,시군구명,용도,장소명,주소,최대수용인원,경도,위도,정좌표경도,정좌표위도,구분
10182,1154500000,서울특별시,금천구,관공서,금천호암노인종합복지관,서울특별시 금천구 독산로72길 86-5 (독산동),43,126.90644,37.46946,191723.6946,541118.4712,안전
10185,1154500000,서울특별시,금천구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",금천구민문화체육센터,서울특별시 금천구 독산로54길 188(독산동),200,126.90728,37.47027,191797.7626,541208.357,안전
10183,1154500000,서울특별시,금천구,교회,신일교회,서울특별시 금천구 시흥대로90길 25(독산동),96,126.89929,37.46178,191090.0458,540266.8067,안전
10184,1154500000,서울특별시,금천구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",금나래문화체육센터,서울특별시 금천구 시흥대로79길 32(독산동),200,126.896,37.45884,190798.5396,539940.7755,안전
10187,1154500000,서울특별시,금천구,학교,금동초등학교,"서울특별시 금천구 금하로 816(시흥동, 벽산5단지아파트)",346,126.91905,37.44791,192836.7909,538725.6025,안전
10186,1154500000,서울특별시,금천구,학교,금천초등학교,서울특별시 금천구 탑골로5가길 9-34 (시흥동),311,126.91277,37.45352,192282.2052,539348.8867,안전
10188,1154500000,서울특별시,금천구,학교,문백초등학교,서울특별시 금천구 시흥대로47길 43-1 (시흥동),346,126.89927,37.44709,191086.7759,538636.585,안전
10190,1153000000,서울특별시,구로구,관공서,구로구민회관,서울특별시 구로구 가마산로25길 21(구로동),58,126.88937,37.49693,190216.6847,544168.7278,긴급
10189,1154500000,서울특별시,금천구,학교,금산초등학교,서울특별시 금천구 시흥대로24길 57(시흥동),192,126.90796,37.44153,191854.8908,538018.6143,안전
10191,1153000000,서울특별시,구로구,관공서,구로3동주민센터,서울특별시 구로구 디지털로31길 109(구로동),66,126.89033,37.48735,190300.291,543105.3925,긴급
10193,1153000000,서울특별시,구로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",화원종합사회복지관,서울특별시 구로구 벚꽃로 484(구로동),84,126.88014,37.49735,189400.837,544216.4623,안전
10194,1153000000,서울특별시,구로구,학교,서울영일초등학교,서울특별시 구로구 남부순환로105길 218(가리봉동),246,126.88344,37.48469,189690.7366,542811.0326,안전
10195,1153000000,서울특별시,구로구,기타시설,제이에스호스텔,서울특별시 구로구 남부순환로105길 32(가리봉동),15,126.89104,37.4795,190362.7452,542234.2701,안전
10192,1153000000,서울특별시,구로구,기타시설,롯데시티호텔 구로,서울특별시 구로구 디지털로 300(구로동),20,126.89626,37.48506,190825.01,542851.4666,안전
14036,1174000000,서울특별시,강동구,학교,강동중학교,서울특별시 강동구 풍산로 237(강일동),3421,127.17774,37.56997,215702.4273,552284.3525,안전
14035,1174000000,서울특별시,강동구,학교,강일초등학교,서울특별시 강동구 아리수로98길 24(강일동),5248,127.16842,37.54624,214883.4337,549649.7188,안전
14037,1174000000,서울특별시,강동구,학교,강일고등학교,서울특별시 강동구 아리수로98길 40(강일동),4273,127.17746,37.56424,215678.8818,551648.2832,긴급
14039,1174000000,서울특별시,강동구,관공서,강일동주민센터,서울특별시 강동구 아리수로93길 9-14 (강일동),248,127.17821,37.56891,215743.5234,552166.6645,안전
1601,1126000000,서울특별시,중랑구,학교,장안중학교,서울특별시 중랑구 동일로 780(중화동),675,127.08073,37.60053,207128.6159,555664.8117,안전
1598,1126000000,서울특별시,중랑구,기타시설,신내종합사회복지관,"서울특별시 중랑구 봉화산로 153(상봉동, 신내12단지신내아파트)",261,127.0912,37.60538,208053.0798,556203.4601,안전
1600,1126000000,서울특별시,중랑구,학교,중화고등학교,서울특별시 중랑구 봉화산로27길 62(중화동),272,127.08305,37.60465,207333.8545,556121.8828,안전
1642,1126000000,서울특별시,중랑구,관공서,신내1동 주민센터,서울특별시 중랑구 용마산로129나길 35(신내동),187,127.09951,37.60585,208786.4277,556257.089,안전
1604,1126000000,서울특별시,중랑구,관공서,상봉1동 주민센터,서울특별시 중랑구 상봉중앙로1길 6(상봉동),104,127.08708,37.59986,207689.5574,555591.0634,안전
1603,1126000000,서울특별시,중랑구,교회,국일교회,서울특별시 중랑구 상봉로25길 27(상봉동),380,127.09195,37.59496,208120.7643,555047.4607,안전
14038,1174000000,서울특별시,강동구,학교,강명중학교,서울특별시 강동구 상일로12길 56(상일동),1026,127.17485,37.55556,215449.3838,550684.5622,안전
1643,1126000000,서울특별시,중랑구,관공서,신내2동 주민센터,서울특별시 중랑구 봉화산로 190(신내동),108,127.09411,37.60635,208309.8148,556311.5373,안전
1652,1126000000,서울특별시,중랑구,학교,봉화초등학교,서울특별시 중랑구 신내로15길 110(신내동),163,127.09217,37.61335,208138.1545,557088.3661,안전
1644,1126000000,서울특별시,중랑구,교회,꿈의교회,서울특별시 중랑구 봉화산로56길 14(신내동),280,127.09964,37.60784,208797.9079,556478.1529,안전
1653,1126000000,서울특별시,중랑구,관공서,중랑구청,서울특별시 중랑구 봉화산로 179(신내동),769,127.09261,37.6067,208177.5251,556350.4362,안전
1654,1126000000,서울특별시,중랑구,학교,면일초등학교,서울특별시 중랑구 용마산로100길 13(망우동),266,127.09995,37.59178,208827.0709,554695.4305,안전
1655,1126000000,서울특별시,중랑구,학교,망우초등학교,서울특별시 중랑구 망우로72길 49(망우동),271,127.10343,37.59833,209134.2314,555422.5757,안전
1651,1126000000,서울특별시,중랑구,학교,새솔초등학교,서울특별시 중랑구 신내역로1길 164(신내동),244,127.11138,37.61805,209833.2154,557612.6288,안전
1656,1126000000,서울특별시,중랑구,학교,봉화중학교,서울특별시 중랑구 망우로70길 89(망우동),4209,127.10391,37.59658,209176.8276,555228.6006,안전
1657,1126000000,서울특별시,중랑구,학교,면북초등학교,서울특별시 중랑구 용마공원로5길 32(망우동),50,127.1034,37.59427,209131.4584,554971.8873,안전
1659,1126000000,서울특별시,중랑구,학교,원묵고등학교,서울특별시 중랑구 숙선옹주로 82(묵동),216,127.08604,37.61542,207596.1634,557317.7483,안전
2752,1126000000,서울특별시,중랑구,학교,면목고등학교,서울특별시 중랑구 용마산로72길 36-14 (면목동),435,127.10076,37.58742,208899.584,554211.1558,안전
2798,1126000000,서울특별시,중랑구,학교,면동초등학교,서울특별시 중랑구 면목로57길 32(면목동),1517,127.08667,37.58527,207655.4754,553971.5328,안전
2753,1126000000,서울특별시,중랑구,학교,면목중학교,서울특별시 중랑구 용마산로70길 37(면목동),248,127.09598,37.58288,208478.0722,553706.6432,안전
2910,1126000000,서울특별시,중랑구,기타시설,서울시립대종합사회복지관,"서울특별시 중랑구 신내로 115(신내동, 신내10단지신내아파트)",50,127.09447,37.60936,208341.1567,556646.027,안전
2755,1126000000,서울특별시,중랑구,학교,중화중학교,서울특별시 중랑구 용마산로 364(면목동),697,127.09447,37.58452,208343.6976,553889.1568,안전
2756,1126000000,서울특별시,중랑구,학교,면남초등학교,서울특별시 중랑구 면목로30나길 38(면목동),570,127.08825,37.57721,207795.5601,553076.798,안전
2806,1126000000,서울특별시,중랑구,기타시설,동부장모텔(민간숙박),서울특별시 중랑구 면목로53길 7(면목동),80,127.08793,37.58356,207766.6915,553781.8742,안전
2802,1126000000,서울특별시,중랑구,관공서,면목3.8동 주민센터,서울특별시 중랑구 사가정로51길 48(면목동),87,127.08818,37.58305,207788.5356,553725.4325,안전
2807,1126000000,서울특별시,중랑구,학교,상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28(상봉동),213,127.09029,37.60129,207973.0493,555750.3385,안전
2800,1126000000,서울특별시,중랑구,관공서,중랑문화체육관,서울특별시 중랑구 사가정로72길 47(면목동),250,127.09567,37.57938,208450.9752,553318.8021,안전
2799,1126000000,서울특별시,중랑구,학교,면목초등학교,서울특별시 중랑구 면목로 434(면목동),240,127.08749,37.59074,207726.5912,554578.389,안전
2804,1126000000,서울특별시,중랑구,기타시설,시립중랑청소년센터,서울특별시 중랑구 용마산로 217(면목동),126,127.08591,37.57324,207588.9577,552635.9374,안전
2846,1126000000,서울특별시,중랑구,학교,원묵초등학교,서울특별시 중랑구 숙선옹주로 109(묵동),880,127.08611,37.61766,207602.2872,557566.0326,안전
2801,1126000000,서울특별시,중랑구,관공서,면목본동 주민센터,서울특별시 중랑구 면목로 397(면목동),987,127.0875,37.58749,207727.9256,554218.166,안전
2844,1126000000,서울특별시,중랑구,학교,신묵초등학교,서울특별시 중랑구 동일로149길 46(묵동),260,127.07555,37.60717,206671.1395,556401.4064,안전
2843,1126000000,서울특별시,중랑구,교회,수산교회,서울특별시 중랑구 중랑역로 35-1 (중화동),100,127.07581,37.59758,206695.1097,555336.6898,안전
1660,1126000000,서울특별시,중랑구,기타시설,힐파크모텔(민간숙박시설),서울특별시 중랑구 동일로 850(묵동),10,127.07891,37.60631,206967.3095,556306.681,안전
1599,1126000000,서울특별시,중랑구,기타시설,라코지스테이서울(민간숙박시설),서울특별시 중랑구 망우로 232(상봉동),136,127.07843,37.59434,206926.2107,554977.2455,안전
2805,1126000000,서울특별시,중랑구,기타시설,시립중랑노인종합복지관,서울특별시 중랑구 겸재로9길 45(면목동),1500,127.0779,37.58844,206880.2595,554322.9057,안전
2803,1126000000,서울특별시,중랑구,관공서,면목5동 주민센터,서울특별시 중랑구 동일로 619(면목동),56,127.07948,37.58583,207020.1789,554033.5175,안전
2909,1126000000,서울특별시,중랑구,기타시설,신내노인요양원,서울특별시 중랑구 신내로 194(신내동),182,127.09495,37.61621,208383.0688,557406.0309,긴급
2754,1126000000,서울특별시,중랑구,학교,중랑초등학교,서울특별시 중랑구 봉우재로6길 26(면목동),1060,127.07579,37.58918,206693.3359,554404.8667,안전
1605,1126000000,서울특별시,중랑구,학교,신현고등학교,서울특별시 중랑구 봉화산로 174(상봉동),250,127.09265,37.60499,208181.3251,556161.1823,긴급
1649,1126000000,서울특별시,중랑구,학교,중화초등학교,서울특별시 중랑구 신내로7가길 22(신내동),100,127.09465,37.603,208357.5838,555940.5097,긴급
2908,1126000000,서울특별시,중랑구,기타시설,유린원광종합사회복지관,서울특별시 중랑구 신내로 56(신내동),218,127.09596,37.60435,208473.0179,556090.4078,긴급
1645,1126000000,서울특별시,중랑구,기타시설,원광장애인복지관,서울특별시 중랑구 신내로 56(신내동),110,127.09605,37.6041,208481.3543,556062.9276,긴급
1648,1126000000,서울특별시,중랑구,관공서,망우본동 주민센터,서울특별시 중랑구 망우로67길 10(망우동),140,127.10138,37.60066,208952.8786,555680.6784,긴급
2845,1126000000,서울특별시,중랑구,학교,묵현초등학교,서울특별시 중랑구 동일로157길 75(묵동),3920,127.07365,37.60898,206503.2366,556602.5651,긴급
2911,1126000000,서울특별시,중랑구,기타시설,신내경로복지센터,서울특별시 중랑구 망우로65길 20(신내동),60,127.09976,37.60124,208809.2475,555744.8339,긴급
1650,1126000000,서울특별시,중랑구,학교,신현초등학교,서울특별시 중랑구 봉화산로 188(신내동),103,127.09359,37.60567,208263.584,556236.6699,긴급
2912,1126000000,서울특별시,중랑구,기타시설,동궁장(민간숙박시설),서울특별시 중랑구 송림길 8(신내동),20,127.09563,37.59965,208444.898,555568.4384,긴급
1602,1126000000,서울특별시,중랑구,관공서,상봉2동 복합청사,서울특별시 중랑구 동일로114길 10(상봉동),50,127.08098,37.59312,207151.5333,554842.4952,긴급
1658,1126000000,서울특별시,중랑구,학교,동원중학교,서울특별시 중랑구 양원역로 32(망우동),195,127.1086,37.6036,209589.4879,556007.7605,긴급
1610,1126000000,서울특별시,중랑구,학교,중목초등학교,서울특별시 중랑구 동일로 665(면목동),300,127.07934,37.59005,207007.1396,554500.9414,긴급
1609,1126000000,서울특별시,중랑구,학교,용마중학교,서울특별시 중랑구 면목로28길 18(면목동),4026,127.08595,37.57422,207592.5442,552745.1002,긴급
2797,1126000000,서울특별시,중랑구,학교,중곡초등학교,서울특별시 중랑구 면목로23길 20(면목동),302,127.08376,37.57426,207399.0632,552749.7801,긴급
6349,1114000000,서울특별시,중구,경로당,신당경로당,서울특별시 중구 다산로29길 10(신당동),55,127.01355,37.5611,201197.3,551285.6072,안전
6354,1114000000,서울특별시,중구,교회,충무교회,서울특별시 중구 퇴계로16길 20(회현동3가),230,126.98442,37.56001,198623.5727,551164.882,안전
6359,1114000000,서울특별시,중구,학교,충무초등학교,서울특별시 중구 퇴계로50길 13(장충동2가),120,127.00184,37.56204,200162.1688,551390.06,안전
6361,1114000000,서울특별시,중구,경로당,공원장충경로당,서울특별시 중구 동호로 257-10 (장충동2가),65,127.00392,37.55843,200346.5474,550989.5127,안전
6356,1114000000,서울특별시,중구,경로당,명동경로당,서울특별시 중구 퇴계로20길 25-26 (남산동2가),109,126.98635,37.559,198794.2285,551052.9994,안전
6355,1114000000,서울특별시,중구,학교,남산초등학교,서울특별시 중구 퇴계로22길 17(남산동2가),94,126.98641,37.55986,198799.5833,551147.8935,안전
6360,1114000000,서울특별시,중구,경로당,장충경로당,서울특별시 중구 동호로25길 38(장충동2가),30,127.00156,37.55938,200137.8017,551094.2871,안전
6362,1114000000,서울특별시,중구,경로당,광희경로당,서울특별시 중구 퇴계로 303-9 (광희동1가),98,127.00502,37.56446,200443.8107,551658.5497,안전
6358,1114000000,서울특별시,중구,경로당,필동경로당,서울특별시 중구 필동로 11(필동2가),82,126.99625,37.56053,199668.5081,551222.555,안전
6357,1114000000,서울특별시,중구,학교,덕수중학교,서울특별시 중구 마른내로9길 10(인현동2가),290,126.99741,37.56546,199770.8822,551769.3539,안전
6368,1114000000,서울특별시,중구,학교,장충초등학교,서울특별시 중구 청구로17길 40(신당동),218,127.01111,37.55947,200981.1535,551104.1953,안전
6363,1114000000,서울특별시,중구,마을회관,구민회관,서울특별시 중구 을지로39길 40(을지로6가),424,127.00601,37.56863,200531.2638,552120.8976,안전
6371,1114000000,서울특별시,중구,학교,성동고등학교,서울특별시 중구 퇴계로90길 17(신당동),337,127.0229,37.56416,202023.0232,551625.6077,안전
6367,1114000000,서울특별시,중구,학교,한양공업고등학교,서울특별시 중구 을지로 299(신당동),3314,127.01147,37.5656,201013.0807,551784.6734,안전
6369,1114000000,서울특별시,중구,학교,성동글로벌경영고등학교,서울특별시 중구 퇴계로 375(신당동),213,127.013,37.56583,201148.1013,551810.0429,안전
6386,1114000000,서울특별시,중구,경로당,회현경로당,서울특별시 중구 퇴계로12길 89(회현동1가),40,126.98195,37.55585,198405.2984,550702.6832,안전
6387,1114000000,서울특별시,중구,기타시설,회현어린이집,서울특별시 중구 퇴계로12가길 23(회현동1가),250,126.98087,37.55594,198309.3324,550713.3504,안전
6388,1114000000,서울특별시,중구,기타시설,회현체육센터,서울특별시 중구 퇴계로12길 78(회현동1가),270,126.98163,37.55609,198376.9032,550730.0717,안전
6390,1114000000,서울특별시,중구,교회,약수교회,서울특별시 중구 다산로8길 32(신당동),247,127.01117,37.55238,200987.3161,550317.3914,안전
6395,1114000000,서울특별시,중구,기타시설,약수노인복지관,서울특별시 중구 다산로6길 11(신당동),253,127.00928,37.55254,200820.0773,550335.3,안전
6392,1114000000,서울특별시,중구,기타시설,신일교회,서울특별시 중구 동호로10길 27(신당동),192,127.01185,37.55543,201046.9729,550655.6259,안전
6397,1114000000,서울특별시,중구,관공서,황학동주민센터,서울특별시 중구 난계로11길 52(황학동),155,127.02151,37.56744,201900.5439,551989.0121,안전
6393,1114000000,서울특별시,중구,기타시설,청구동문화마당,서울특별시 중구 다산로24가길 23(신당동),207,127.01595,37.55636,201409.2598,550759.056,안전
6394,1114000000,서울특별시,중구,기타시설,유락종합사회복지관,서울특별시 중구 퇴계로 460(신당동),68,127.02281,37.5651,202015.4388,551729.4542,안전
6391,1114000000,서울특별시,중구,교회,문화교회,서울특별시 중구 퇴계로86길 96(신당동),48,127.01816,37.56163,201604.1654,551344.8902,안전
6389,1114000000,서울특별시,중구,관공서,동화동주민센터,서울특별시 중구 다산로36길 100(신당동),150,127.01827,37.56016,201613.787,551181.6207,안전
6385,1114000000,서울특별시,중구,관공서,소공동주민센터,서울특별시 중구 남대문로1길 31-5 (북창동),52,126.97703,37.56242,197970.5711,551432.6817,긴급
6399,1114000000,서울특별시,중구,학교,창덕여자중학교,서울특별시 중구 정동길 22(정동),181,126.96958,37.56674,197312.2414,551912.4068,안전
6281,1111000000,서울특별시,종로구,학교,대신고등학교,서울특별시 종로구 사직로 9(행촌동),760,126.96172,37.57334,196618.1225,552644.9896,안전
6282,1111000000,서울특별시,종로구,관공서,교남동주민센터,서울특별시 종로구 송월길 154(행촌동),120,126.96195,37.57191,196638.339,552486.2047,안전
6400,1114000000,서울특별시,중구,기타시설,중림종합복지센터,서울특별시 중구 서소문로6길 16(중림동),76,126.96615,37.55947,197009.5268,551105.3173,안전
6285,1111000000,서울특별시,종로구,관공서,종로구웰니스센터,서울특별시 종로구 율곡로 89(원서동),60,126.989,37.57786,199028.1163,553145.546,안전
6283,1111000000,서울특별시,종로구,학교,서울예술고등학교,서울특별시 종로구 평창문화로 70(평창동),188,126.96867,37.60547,197233.0843,556210.1508,안전
6398,1114000000,서울특별시,중구,학교,덕수초등학교,서울특별시 중구 덕수궁길 140(정동),345,126.97485,37.56899,197778.2775,552161.0405,안전
6298,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",올림픽기념국민생활관,서울특별시 종로구 성균관로 91(혜화동),443,126.9988,37.59034,199894.028,554530.6355,안전
6299,1111000000,서울특별시,종로구,학교,서울과학고,서울특별시 종로구 혜화로 63(명륜1가),448,126.99839,37.59183,199857.6329,554695.7041,안전
6305,1111000000,서울특별시,종로구,관공서,창신3동주민센터,"서울특별시 종로구 지봉로 87(창신동, 창신이수아파트)",45,127.01473,37.57803,201301.1794,553164.1894,안전
6301,1111000000,서울특별시,종로구,학교,창신초등학교,서울특별시 종로구 지봉로 73(창신동),253,127.01435,37.57602,201267.8067,552941.3993,안전
6302,1111000000,서울특별시,종로구,학교,서일국제경영고등학교,서울특별시 종로구 지봉로17길 49(창신동),193,127.01287,37.57947,201136.5157,553323.982,안전
6304,1111000000,서울특별시,종로구,관공서,창신1동주민센터,서울특별시 종로구 지봉로 8-6 (창신동),76,127.01623,37.57077,201433.7991,552358.8392,안전
6286,1111000000,서울특별시,종로구,"연수,숙박",메이플레이스 호텔,서울특별시 종로구 율곡로 179(원남동),120,126.99875,37.5761,199889.5231,552950.675,안전
6303,1111000000,서울특별시,종로구,관공서,창신2동주민센터,서울특별시 종로구 창신길 62(창신동),67,127.0108,37.57444,200954.1908,552766.2397,안전
6308,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로종합사회복지관,서울특별시 종로구 지봉로13길 82(창신동),100,127.01249,37.5773,201102.9198,553083.108,안전
6307,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로구민회관,서울특별시 종로구 지봉로5길 7-5 (창신동),366,127.01437,37.57346,201269.5956,552657.783,안전
6320,1111000000,서울특별시,종로구,"연수,숙박",오라카이 대학로 호텔,서울특별시 종로구 율곡로 180(원남동),120,126.99872,37.5756,199886.6532,552895.2719,안전
6309,1111000000,서울특별시,종로구,경로당,숭인상록경로당,서울특별시 종로구 지봉로 86(숭인동),93,127.01559,37.57781,201377.4142,553139.9574,안전
6310,1111000000,서울특별시,종로구,관공서,숭인1동주민센터,서울특별시 종로구 지봉로 86(숭인동),296,127.01563,37.57784,201380.9126,553143.1023,안전
6311,1111000000,서울특별시,종로구,관공서,숭인2동주민센터,서울특별시 종로구 종로65길 10(숭인동),98,127.01999,37.57489,201765.5142,552815.7936,안전
6306,1111000000,서울특별시,종로구,교회,창신제일교회,서울특별시 종로구 창신7길 7(창신동),63,127.01007,37.57567,200889.658,552902.533,안전
6312,1111000000,서울특별시,종로구,기타시설,도담도담도서관,서울특별시 종로구 숭인동길 43(숭인동),41,127.02184,37.57693,201928.7509,553042.1088,안전
6324,1111000000,서울특별시,종로구,학교,서울사대부설여자중학교,서울특별시 종로구 대학로 64(이화동),100,127.00373,37.57788,200329.6245,553148.0184,안전
6325,1111000000,서울특별시,종로구,관공서,이화동주민센터,서울특별시 종로구 이화장길 33(이화동),107,127.00433,37.57694,200382.754,553043.0688,안전
6326,1111000000,서울특별시,종로구,기타시설,종로노인종합복지관,서울특별시 종로구 율곡로19길 17-8 (이화동),149,127.00603,37.57672,200532.4704,553019.078,안전
6379,1111000000,서울특별시,종로구,"연수,숙박",동화 킴스호텔,서울특별시 종로구 평창문화로 136(평창동),120,126.97512,37.6096,197803.0701,556668.9288,안전
6323,1111000000,서울특별시,종로구,교회,서울복음교회,서울특별시 종로구 율곡로 264(종로6가),83,127.00661,37.57332,200583.7347,552641.9794,안전
6328,1111000000,서울특별시,종로구,학교,혜화초등학교,서울특별시 종로구 혜화로 32(혜화동),576,127,37.58888,200000.1237,554369.2672,안전
6378,1111000000,서울특별시,종로구,관공서,평창동주민센터,서울특별시 종로구 평창문화로 65(평창동),41,126.9684,37.60637,197209.5682,556310.4717,안전
6327,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로구보훈회관,서울특별시 종로구 율곡로19길 17-3 (이화동),40,127.00568,37.57642,200501.9439,552985.7763,안전
6382,1111000000,서울특별시,종로구,학교,독립문초등학교,서울특별시 종로구 통일로12길 23(무악동),211,126.95998,37.57429,196464.8248,552749.5691,안전
6383,1111000000,서울특별시,종로구,관공서,무악동주민센터,서울특별시 종로구 통일로14길 36(무악동),140,126.9582,37.576,196307.4244,552940.0073,안전
6181,1111000000,서울특별시,종로구,기타시설,종로문화체육센터,서울특별시 종로구 인왕산로1길 21(사직동),833,126.96463,37.57413,196875.0149,552732.4788,안전
6384,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로노인복지관 무악센터,서울특별시 종로구 통일로14길 36(무악동),306,126.95803,37.57583,196292.8697,552921.0436,안전
6380,1111000000,서울특별시,종로구,관공서,부암동주민센터,서울특별시 종로구 창의문로 145(부암동),198,126.96419,37.59258,196836.9906,554780.4887,안전
6180,1111000000,서울특별시,종로구,관공서,사직동주민센터,서울특별시 종로구 사직로9길 1(사직동),46,126.96731,37.57587,197112.6421,552925.0454,안전
6185,1111000000,서울특별시,종로구,관공서,삼청동주민센터,서울특별시 종로구 삼청로 107(삼청동),59,126.98178,37.58498,198390.3741,553935.4421,안전
6182,1111000000,서울특별시,종로구,"연수,숙박",서머셋펠리스 서울,서울특별시 종로구 율곡로2길 7(수송동),240,126.98116,37.57517,198335.8712,552847.2467,안전
6210,1111000000,서울특별시,종로구,학교,경기상업고등학교,서울특별시 종로구 자하문로 136(청운동),626,126.9709,37.58799,197429.6805,554270.6157,안전
6211,1111000000,서울특별시,종로구,학교,청운초등학교,서울특별시 종로구 자하문로 105(청운동),369,126.96942,37.58597,197298.984,554045.7409,안전
6208,1111000000,서울특별시,종로구,학교,청운중학교,서울특별시 종로구 창의문로 51(청운동),736,126.97097,37.58908,197436.1714,554391.3462,안전
6212,1111000000,서울특별시,종로구,마을회관,청운효자동자치회관,서울특별시 종로구 자하문로19길 36(옥인동),54,126.96926,37.5818,197284.3071,553583.7788,안전
6381,1111000000,서울특별시,종로구,학교,세검정초등학교,서울특별시 종로구 세검정로9길 1(신영동),173,126.96096,37.60317,196552.6075,555955.9013,긴급
6209,1111000000,서울특별시,종로구,학교,경복고등학교,서울특별시 종로구 자하문로28가길 9(청운동),126,126.97244,37.58732,197565.7171,554195.9148,안전
6213,1111000000,서울특별시,종로구,학교,매동초등학교,서울특별시 종로구 사직로9길 19(필운동),126,126.96632,37.57726,197024.5896,553079.7856,안전
6284,1111000000,서울특별시,종로구,관공서,가회동주민센터,서울특별시 종로구 북촌로 35(가회동),46,126.9848,37.58011,198657.2653,553394.9301,긴급
6184,1111000000,서울특별시,종로구,학교,교동초등학교,서울특별시 종로구 삼일대로 446(경운동),152,126.98775,37.57476,198917.5698,552802.0481,긴급
6297,1111000000,서울특별시,종로구,관공서,혜화동자치회관,서울특별시 종로구 혜화로 12(혜화동),108,127.00056,37.58699,200049.4387,554158.6352,긴급
6287,1111000000,서울특별시,종로구,학교,재동초등학교,서울특별시 종로구 북촌로4길 7(가회동),77,126.98557,37.57983,198725.2012,553364.3831,긴급
6183,1111000000,서울특별시,종로구,관공서,종로1234가동 주민센터,서울특별시 종로구 삼일대로30길 47(익선동),136,126.98938,37.57444,199062.1163,552766.3688,긴급
6322,1111000000,서울특별시,종로구,관공서,종로56가동주민센터,서울특별시 종로구 종로35가길 19(효제동),61,127.00507,37.57205,200447.68,552500.8924,긴급
6280,1111000000,서울특별시,종로구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",아름꿈도서관,서울특별시 종로구 종로58가길 19(숭인동),245,127.01713,37.57269,201513.3043,552571.5981,긴급
6321,1111000000,서울특별시,종로구,학교,효제초등학교,서울특별시 종로구 대학로 12(효제동),222,127.00293,37.57267,200258.9368,552570.0657,긴급
9535,1138000000,서울특별시,은평구,관공서,응암2동주민센터,서울특별시 은평구 백련산로 100(응암동),76,126.92308,37.59459,193206.6472,555005.0171,안전
9545,1138000000,서울특별시,은평구,관공서,증산동주민센터,서울특별시 은평구 증산서길 89(증산동),31,126.90703,37.58434,191788.0814,553869.0717,안전
9541,1138000000,서울특별시,은평구,관공서,신사2동주민센터,서울특별시 은평구 증산로15길 47(신사동),56,126.90839,37.59026,191908.8215,554525.8682,안전
9542,1138000000,서울특별시,은평구,관공서,신사1동주민센터,서울특별시 은평구 은평로2길 2(신사동),79,126.91183,37.59783,192213.6697,555366.1867,안전
9537,1138000000,서울특별시,은평구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",서울창의예술교육센터,서울특별시 은평구 가좌로 208(응암동),47,126.9193,37.58922,192872.1572,554409.5539,안전
9539,1138000000,서울특별시,은평구,교회,세현성결교회,서울특별시 은평구 갈현로12길 5(역촌동),2391,126.91114,37.60634,192153.3237,556310.3224,안전
9543,1138000000,서울특별시,은평구,학교,증산중학교 다목적강당,서울특별시 은평구 증산로5길 27-30 (증산동),769,126.90413,37.58364,191532.282,553791.0518,안전
9544,1138000000,서울특별시,은평구,학교,증산초등학교 체육관,서울특별시 은평구 증산서길 61(증산동),228,126.90418,37.58267,191536.5937,553684.0797,안전
9540,1138000000,서울특별시,은평구,학교,덕산중학교 체육관,서울특별시 은평구 가좌로 400(신사동),230,126.90432,37.60201,191550.4897,555830.1487,안전
9548,1138000000,서울특별시,은평구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",보훈회관,서울특별시 은평구 진관2로 31(진관동),14,126.92075,37.63497,193005.2599,559486.9327,안전
9547,1138000000,서울특별시,은평구,기타시설,은평다목적체육관,서울특별시 은평구 진관1로 40(진관동),817,126.92488,37.63125,193368.6875,559074.2906,안전
14468,1138000000,서울특별시,은평구,학교,서울 수리초등학교 본관동,서울특별시 은평구 불광로14길 10-10 (불광동),225,126.93404,37.62033,194177.1267,557861.8541,안전
9546,1138000000,서울특별시,은평구,관공서,진관동 주민센터,서울특별시 은평구 진관2로 31(진관동),66,126.92089,37.63503,193017.6364,559493.9612,안전
